url_length,url_special_characters,url_tag_script,url_tag_iframe,url_attr_src,url_event_onload,url_event_onmouseover,url_cookie,url_number_keywords_param,url_number_domain,html_tag_script,html_tag_iframe,html_tag_meta,html_tag_object,html_tag_embed,html_tag_link,html_tag_svg,html_tag_frame,html_tag_form,html_tag_div,html_tag_style,html_tag_img,html_tag_input,html_tag_textarea,html_attr_action,html_attr_background,html_attr_classid,html_attr_codebase,html_attr_href,html_attr_longdesc,html_attr_profile,html_attr_src,html_attr_usemap,html_attr_http-equiv,html_event_onblur,html_event_onchange,html_event_onclick,html_event_onerror,html_event_onfocus,html_event_onkeydown,html_event_onkeypress,html_event_onkeyup,html_event_onload,html_event_onmousedown,html_event_onmouseout,html_event_onmouseover,html_event_onmouseup,html_event_onsubmit,html_number_keywords_evil,js_file,js_pseudo_protocol,js_dom_location,js_dom_document,js_prop_cookie,js_prop_referrer,js_method_write,js_method_getElementsByTagName,js_method_getElementById,js_method_alert,js_method_eval,js_method_fromCharCode,js_method_confirm,js_min_length,js_min_define_function,js_min_function_calls,js_string_max_length,html_length,Class
64,0,0,0,0,0,0,0,0,1,40,0,24,0,0,33,11,0,2,266,2,16,2,0,2,0,0,0,468,0,0,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,8,1,0,0,5,0,0,1,0,0,50,0,1,137845,342211,0
35,0,0,0,0,0,0,0,0,1,7,0,4,0,0,1,0,0,0,21,0,9,2,0,0,0,0,0,147,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,43,0,2,732,11683,0
45,0,0,0,0,0,0,0,0,1,15,0,45,0,0,18,0,0,1,93,1,14,4,0,1,0,0,0,104,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,1,0,0,0,1,0,0,0,0,0,98,0,0,123174,159601,0
26,0,0,0,0,0,0,0,0,1,15,0,10,0,0,17,0,0,0,149,1,0,0,0,0,0,0,0,68,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,1,0,58,0,1,2323,39863,0
38,0,0,0,0,0,0,0,0,1,15,1,21,0,0,12,0,0,1,43,1,18,2,0,1,0,0,0,47,0,0,28,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,80,0,0,457,18623,0
61,0,0,0,0,0,0,0,0,1,5,0,5,0,0,3,0,0,3,55,0,2,9,0,3,0,0,0,30,0,0,3,0,3,0,1,4,0,2,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,8,0,0,475,14197,0
61,0,0,0,0,0,0,0,0,1,8,1,18,0,0,4,0,0,0,134,14,22,0,0,0,0,0,0,104,0,0,25,0,1,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,1,1,0,0,0,0,0,32,0,0,493,52912,0
35,0,0,0,0,0,0,0,0,1,23,1,4,0,0,19,0,0,1,43,0,5,3,0,1,0,0,0,50,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,1,0,1,0,0,0,0,0,40,0,0,7825,31763,0
121,0,0,0,0,0,0,0,0,1,17,3,4,0,0,8,0,0,0,68,3,54,0,0,0,3,0,0,59,0,0,66,0,2,0,0,13,0,0,0,0,0,0,0,34,34,0,0,4,1,1,0,4,0,0,1,1,4,0,0,0,0,15,0,0,744,63842,0
33,0,0,0,0,0,0,0,0,1,34,2,2,0,0,2,0,0,0,48,2,4,1,0,0,0,0,0,39,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,0,0,0,1,0,0,0,0,0,52,0,1,1082,41055,0
30,0,0,0,0,0,0,0,0,1,12,0,15,0,0,8,0,0,0,29,0,1,1,0,0,0,0,0,43,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,90,0,2,462,15585,0
70,0,0,0,0,0,0,0,0,1,21,0,50,0,0,15,0,0,1,98,4,34,5,0,1,0,0,0,110,0,0,44,0,4,0,1,25,0,0,0,0,0,3,0,0,0,0,1,0,1,0,5,10,1,0,0,5,5,0,0,0,0,154,0,0,1939,54298,0
18,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,4,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1647,0
23,0,0,0,0,0,0,0,0,1,42,1,18,0,0,38,0,0,4,79,5,59,13,0,4,0,0,0,205,0,1,90,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,2,0,0,0,1,1,0,0,1,0,57,0,0,2269,67377,0
69,0,0,0,0,0,0,0,0,1,14,0,6,0,0,2,0,0,1,28,2,2,2,0,1,0,0,0,58,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,1,0,0,0,0,0,43,0,1,469,12450,0
39,0,0,0,0,0,0,0,0,1,10,0,11,0,0,6,0,0,1,103,5,20,2,0,1,0,0,0,196,0,0,20,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,0,0,1,0,0,0,0,0,45,0,0,1832,74630,0
23,0,0,0,0,0,0,0,0,1,13,0,14,0,0,14,11,0,1,104,13,25,1,0,1,0,0,0,186,0,0,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,6,2,2,0,1,1,1,0,0,0,0,25,0,0,8563,101882,0
41,0,0,0,0,0,0,0,0,1,13,0,6,0,0,2,0,0,2,208,0,64,6,0,2,0,0,0,172,0,0,68,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,3,0,0,0,1,0,0,0,0,0,58,0,0,477,77725,0
19,0,0,0,0,0,0,0,0,1,25,2,6,0,0,18,0,0,1,317,1,32,2,0,1,0,0,0,575,0,0,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,3,0,0,0,1,2,0,0,0,0,20,0,0,2493,131298,0
27,0,0,0,0,0,0,0,0,1,9,1,1,0,0,0,0,0,0,35,5,0,0,0,0,0,0,0,76,0,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,76,3,0,0,1,66,0,0,0,0,8,0,0,18074,40647,0
28,0,0,0,0,0,0,0,0,1,11,0,10,0,0,7,0,0,1,39,0,2,6,0,1,0,0,0,25,0,0,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,308,0,4,1559,12149,0
20,0,0,0,0,0,0,0,0,1,46,3,15,0,0,55,0,0,1,119,4,27,4,0,1,0,0,0,468,0,0,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,4,0,2,0,2,2,0,0,0,0,48,0,0,1020,115099,0
25,0,0,0,0,0,0,0,0,1,6,0,4,0,0,3,0,0,2,57,0,6,3,0,2,0,0,0,75,0,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,1,0,0,0,0,0,0,39,0,1,220,37812,0
19,0,0,0,0,0,0,0,0,1,25,0,32,0,0,12,0,0,3,80,3,11,12,0,3,0,0,0,73,0,0,25,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,2,0,0,0,0,30,0,0,512,27177,0
73,0,0,0,0,0,0,0,0,1,51,1,15,0,0,7,32,0,3,201,1,13,13,0,3,0,0,0,286,0,0,40,0,1,0,1,13,0,0,0,0,0,1,0,0,0,0,0,0,1,1,4,10,1,0,0,3,1,0,0,0,0,7,0,0,10915,108261,0
25,0,0,0,0,0,0,0,0,1,5,0,20,0,0,7,0,0,1,61,0,0,5,0,1,0,0,0,43,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,29,0,1,968,21805,0
28,0,0,0,0,0,0,0,0,1,20,1,10,0,0,6,0,0,1,492,1,16,4,0,1,0,0,0,174,0,0,23,0,3,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,3,0,0,0,1,0,0,0,0,0,19,0,0,5294,264790,0
40,0,0,0,0,0,0,0,0,1,7,0,23,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,284,0,0,13754,23691,0
24,0,0,0,0,0,0,0,0,1,40,2,25,0,0,25,0,0,2,61,8,20,3,0,2,0,0,0,83,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,1,0,52,0,0,2067,50858,0
71,0,0,0,0,0,0,0,0,1,79,0,11,0,0,7,0,0,1,22,2,8,4,0,1,0,0,0,38,0,0,27,0,2,3,2,4,0,3,0,2,1,0,0,0,0,0,0,0,1,1,4,5,1,0,0,2,0,0,1,12,0,13,0,0,13572,94362,0
31,0,0,0,0,0,0,0,0,1,3,0,4,0,0,5,0,0,0,54,0,1,0,0,0,0,0,0,88,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60147,0
29,0,0,0,0,0,0,0,0,1,4,0,10,0,0,3,0,0,1,31,0,3,0,0,0,0,0,0,121,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,3,0,0,0,1,0,0,0,0,0,395,0,3,548,33578,0
24,0,0,0,0,0,0,0,0,1,10,0,11,0,0,14,3,0,1,71,0,11,1,0,1,0,0,0,89,0,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,310,31287,0
19,0,0,0,0,0,0,0,0,1,20,1,3,0,0,6,0,0,0,321,0,35,0,0,0,0,0,0,140,0,1,43,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,1,1,0,0,0,0,25,0,1,1023,63472,0
35,0,0,0,0,0,0,0,0,1,9,0,18,0,0,9,0,0,2,60,4,1,21,0,2,0,0,0,41,0,0,2,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,27,0,0,0,1,11,0,0,0,0,224,0,0,31357,103389,0
31,0,0,0,0,0,0,0,0,1,3,1,3,0,0,3,0,0,1,10,0,1,2,0,0,0,0,0,20,0,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,9,0,0,379,4526,0
48,0,0,0,0,0,0,0,0,1,40,0,26,0,0,11,0,0,0,195,5,34,0,0,0,0,0,0,158,0,0,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,3,1,1,1,1,0,0,0,0,17,0,0,5419,68253,0
41,0,0,0,0,0,0,0,0,1,6,3,10,0,0,22,0,0,2,50,0,7,4,0,2,0,0,0,152,0,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,1,0,0,0,0,0,155,0,0,443,18377,0
34,0,0,0,0,0,0,0,0,1,11,1,24,0,0,64,0,0,0,110,1,12,0,0,0,0,0,0,220,0,0,15,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,3,0,0,0,1,2,0,0,0,0,203,0,3,595,133162,0
24,0,0,0,0,0,0,0,0,1,29,0,5,0,0,7,0,0,1,437,1,143,5,0,1,0,0,0,960,0,0,161,0,2,0,0,16,0,2,0,0,1,0,0,2,26,0,1,0,1,1,1,2,0,0,0,1,0,0,0,0,0,8,0,0,412,172023,0
37,0,0,0,0,0,0,0,0,1,4,0,7,0,0,2,0,0,1,22,0,1,3,0,1,0,0,0,20,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,130,0,3,154,18740,0
50,0,0,0,0,0,0,0,0,1,21,0,19,0,0,12,0,0,8,101,1,6,28,0,2,0,0,0,74,0,0,15,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,3,1,0,0,1,0,1,0,0,0,8,0,0,1709,457278,0
48,0,0,0,0,0,0,0,0,1,20,0,32,0,0,24,0,0,3,92,3,37,10,1,3,0,0,0,222,0,0,48,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,156,0,0,2243,106947,0
26,0,0,0,0,0,0,0,0,1,65,0,15,0,0,44,0,0,2,365,7,48,41,0,1,0,0,0,212,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,3,0,0,0,1,3,0,0,1,0,8,0,0,2079,89163,0
18,0,0,0,0,0,0,0,0,1,6,0,4,0,0,3,0,0,1,29,0,5,5,0,1,0,0,0,15,0,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,1,0,0,0,0,0,0,412,0,4,412,5550,0
42,0,0,0,0,0,0,0,0,1,40,0,18,0,0,6,0,0,4,347,3,55,26,0,3,0,0,0,267,0,0,62,0,6,0,0,79,0,0,4,0,1,0,0,1,38,0,2,0,1,1,4,4,0,0,1,1,4,0,0,0,0,1,0,0,1232,119101,0
58,0,0,0,0,0,0,0,0,1,18,0,7,0,0,4,0,0,0,170,3,8,0,0,0,0,0,0,191,0,0,15,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,6,0,0,1,1,2,0,0,0,0,130,0,2,5135,70246,0
24,0,0,0,0,0,0,0,0,1,16,0,7,0,0,19,0,0,1,31,3,1,0,0,0,0,0,0,19,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,1,0,0,0,0,0,60,0,0,2926,13579,0
27,0,0,0,0,0,0,0,0,1,45,1,24,0,0,36,0,0,1,117,4,68,6,1,1,0,0,0,147,0,0,95,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1563,68414,0
43,0,0,0,0,0,0,0,0,1,45,0,3,0,0,2,35,0,2,310,4,5,6,0,2,0,0,0,96,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0,1,0,0,0,0,0,50,0,0,11274,180777,0
33,0,0,0,0,0,0,0,0,1,40,0,12,0,0,65,1,0,4,121,8,19,39,0,4,0,0,0,202,0,0,34,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,1,10,2,2,0,2,8,0,0,0,0,41,0,0,28092,113889,0
21,0,0,0,0,0,0,0,0,1,15,1,11,0,0,4,0,0,1,36,1,1,0,0,1,0,0,0,54,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,1,0,0,1,0,0,0,0,0,133,0,4,12660,32879,0
40,0,0,0,0,0,0,0,0,1,3,0,13,0,0,4,0,0,2,43,0,8,7,0,1,0,0,0,110,0,0,11,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25088,0
45,0,0,0,0,0,0,0,0,1,8,0,4,0,0,1,0,0,0,22,0,4,0,0,0,0,0,0,53,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,52,0,1,200,7670,0
41,0,0,0,0,0,0,0,0,1,47,1,13,0,0,5,0,0,5,135,1,7,7,0,2,0,0,0,114,0,0,14,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,1,0,0,0,0,0,56,0,0,38259,191815,0
26,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,17,0,2,0,0,0,0,0,0,17,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2651,0
84,0,0,0,0,0,0,0,0,1,19,0,11,0,0,8,0,0,3,153,4,22,13,0,3,0,0,0,164,0,0,28,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,1,1,2,0,0,0,0,18,0,1,2930,64791,0
49,0,0,0,0,0,0,0,0,1,5,0,34,0,0,18,0,0,2,219,0,26,58,0,2,0,0,0,171,0,0,29,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,175,71140,0
24,0,0,0,0,0,0,0,0,1,12,2,5,0,0,3,0,0,5,185,3,38,13,0,5,0,0,0,866,0,0,45,0,2,0,0,10,0,0,0,0,3,0,0,19,19,0,4,0,1,1,3,9,0,0,0,1,8,5,0,0,0,1,0,0,4329,129962,0
49,0,0,0,0,0,0,0,0,1,9,0,7,0,0,4,0,0,1,27,1,24,1,0,1,0,0,0,53,0,0,30,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,1,0,0,0,0,0,1,0,0,381,21563,0
26,0,0,0,0,0,0,0,0,1,31,0,16,0,0,23,0,0,2,185,4,32,4,0,2,0,0,0,147,0,0,51,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,1,0,0,0,1,0,76,0,0,2245,254084,0
36,0,0,0,0,0,0,0,0,1,34,1,35,0,0,7,4,0,1,138,1,27,5,0,1,0,0,0,81,0,0,30,0,0,0,0,3,26,0,0,0,0,0,0,0,0,0,0,0,1,0,3,17,5,0,0,2,1,0,1,1,1,19,0,0,6866,158460,0
56,0,0,0,0,0,0,0,0,1,14,0,3,0,0,12,0,0,2,38,0,5,10,0,2,0,0,0,63,0,0,11,0,1,1,0,3,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,3,0,0,0,1,0,0,0,0,0,53,0,0,982,23167,0
51,0,0,0,0,0,0,0,0,1,24,0,32,0,0,8,0,0,5,58,6,27,25,0,4,0,0,0,85,0,0,41,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,0,0,1,2,0,0,0,0,30,0,0,512,34712,0
65,0,0,0,0,0,0,0,0,1,17,0,6,0,0,11,0,0,3,29,1,2,16,1,3,0,0,0,46,0,0,9,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,0,0,1,0,0,0,0,0,50,0,1,641,19705,0
62,0,0,0,0,0,0,0,0,1,21,4,5,0,0,2,0,0,1,272,2,122,1,0,1,0,0,0,1389,0,0,134,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,11,0,0,1,0,0,0,0,0,35,0,0,1965,369754,0
44,0,0,0,0,0,0,0,0,1,40,0,17,0,0,9,0,0,1,468,0,12,5,0,1,0,0,0,236,0,0,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,1,0,0,0,0,0,24,0,0,455,84165,0
26,0,0,0,0,0,0,0,0,1,18,0,3,0,0,3,0,0,0,220,0,58,0,0,0,0,0,0,147,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,39,0,1,787,51059,0
60,0,0,0,0,0,0,0,0,1,6,1,4,0,0,4,0,0,1,49,0,5,8,0,1,0,0,0,60,0,0,9,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,25,0,0,511,40368,0
26,0,0,0,0,0,0,0,0,1,50,1,15,0,0,20,4,0,0,355,0,125,1,0,0,0,0,0,160,0,0,131,0,2,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,0,4,1,1,6,0,0,0,0,1,0,0,5507,114475,0
35,0,0,0,0,0,0,0,0,1,19,1,8,0,0,3,0,0,0,24,1,27,0,0,0,0,0,0,66,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,1,2,0,0,0,0,52,0,1,758,22806,0
28,0,0,0,0,0,0,0,0,1,16,3,20,0,0,18,0,0,2,158,1,97,5,0,2,0,0,0,246,0,0,106,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,1,1,0,0,0,0,169,0,0,4723,68779,0
18,0,0,0,0,0,0,0,0,1,7,0,4,0,0,4,0,0,0,179,1,28,2,0,0,0,0,0,239,0,0,27,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,1,1,0,2,0,0,0,0,0,1,0,0,3667,68257,0
37,0,0,0,0,0,0,0,0,1,15,0,2,0,0,8,0,0,1,167,3,16,9,1,1,0,0,0,36,0,0,28,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,8,0,0,685,38364,0
94,0,0,0,0,0,0,0,0,1,54,1,42,0,0,38,0,0,4,106,3,15,10,0,2,0,0,0,148,0,0,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,2,0,0,1,1,0,0,1,0,38,0,0,9170,79140,0
25,0,0,0,0,0,0,0,0,1,11,1,28,0,0,21,2,0,1,128,0,1,1,0,1,0,0,0,51,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,1,0,0,0,0,0,131,0,1,627,24446,0
71,0,0,0,0,0,0,0,0,1,140,0,5,0,0,13,0,0,9,949,25,60,89,4,8,0,0,0,442,0,0,60,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,10,0,1,4,14,1,0,0,3,3,2,1,2,0,7,0,0,62695,811645,0
92,0,0,0,0,0,0,0,0,1,46,0,13,0,0,3,0,0,2,164,7,27,4,0,2,0,0,0,90,0,0,40,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,0,0,1,1,2,0,0,1,0,32,0,0,2861,101711,0
25,0,0,0,0,0,0,0,0,1,38,2,22,0,0,25,0,0,1,522,0,22,2,0,1,0,0,0,414,0,0,27,0,2,1,1,7,0,0,0,0,0,1,12,0,1,0,1,3,1,1,2,5,2,0,0,1,0,1,0,0,0,1,0,0,30441,197841,0
41,0,0,0,0,0,0,0,0,1,7,1,2,0,0,7,0,0,1,20,1,4,2,0,1,0,0,0,57,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,59,0,0,466,18224,0
43,0,0,0,0,0,0,0,0,1,29,1,15,0,0,24,6,0,1,348,0,44,64,0,1,0,0,0,195,0,0,61,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20,1,1,2,3,0,0,1,1,0,0,0,0,0,1,0,0,56276,197653,0
97,0,0,0,0,0,0,0,0,1,12,1,17,0,0,12,0,0,1,288,1,65,5,0,1,0,0,0,117,0,0,74,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,112,0,0,5055,85769,0
20,0,0,0,0,0,0,0,0,1,18,4,10,0,0,6,0,0,0,105,12,28,0,0,0,0,0,0,68,0,0,42,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,2,0,2,1,2,0,0,0,0,16,0,1,7994,40470,0
48,0,0,0,0,0,0,0,0,1,10,3,5,0,0,2,0,0,0,63,0,16,5,0,0,0,0,0,43,0,0,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,19,0,0,394,28139,0
45,0,0,0,0,0,0,0,0,1,13,0,4,0,0,3,0,0,1,112,1,21,5,0,1,0,0,0,158,0,0,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,0,0,1,0,0,0,0,1,21,0,0,10368,72392,0
20,0,0,0,0,0,0,0,0,1,5,0,1,0,0,1,0,0,0,24,0,1,0,0,0,0,0,0,101,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,0,0,1,0,0,0,0,0,71,0,0,479,20044,0
35,0,0,0,0,0,0,0,0,1,39,0,9,0,0,12,0,0,3,188,18,37,20,0,3,0,0,0,224,0,0,56,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,3,1,0,1,1,0,0,0,0,0,7,0,0,14871,144881,0
23,0,0,0,0,0,0,0,0,1,4,0,4,0,0,1,0,0,0,16,0,8,0,0,0,0,0,0,67,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,1,0,0,0,0,0,0,103,0,0,363,7475,0
63,0,0,0,1,0,0,0,0,1,8,0,13,0,0,6,0,0,2,62,0,37,6,0,2,0,0,0,145,0,0,10,0,1,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,53,37167,0
25,0,0,0,0,0,0,0,0,1,17,0,7,0,0,9,0,0,1,1983,3,352,18,0,1,0,0,0,827,0,0,363,0,1,0,6,20,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,121,0,1,2237,388663,0
59,0,0,0,0,0,0,0,0,1,3,0,5,0,0,6,0,0,2,90,0,6,3,0,2,0,0,0,106,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,417,0,10,417,45385,0
47,0,0,0,0,0,0,0,0,1,1,0,5,0,0,0,0,0,0,11,1,4,0,0,0,0,0,0,3,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6986,0
74,0,0,0,0,0,0,0,0,1,42,2,16,0,0,18,0,0,3,100,3,47,12,0,3,0,0,0,11382,0,0,59,0,4,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,13,4,0,6,4,9,2,1,0,2,1,0,0,36626,1418917,0
134,0,0,0,0,0,0,0,0,2,21,1,23,0,0,24,11,0,3,315,0,15,28,0,1,0,0,0,132,0,0,21,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,1,13,0,0,1,1,0,1,0,0,0,47,0,0,87121,202292,0
121,0,0,0,0,0,0,0,0,1,42,0,5,0,0,3,0,0,1,104,5,2,4,0,1,0,0,0,162,0,1,42,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,1,0,0,0,1,0,0,0,0,0,7,0,0,4808,46570,0
47,0,0,0,0,0,0,0,0,1,2,0,11,0,0,20,1,0,1,70,0,0,4,0,1,0,0,0,69,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27656,0
128,0,0,0,0,0,0,0,0,1,27,0,8,0,0,22,0,0,4,79,0,10,65,0,4,0,0,0,58,0,0,25,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,20767,87327,0
